BLU,Blue Canyon-Nyack,Emigrant Gap
BLV,MidAmerica St Louis,Belleville
BLW,Beletwene,Beletwene
BLX,Belluno,Belluno
BLY,Belmullet,Belmullet
BLZ,Chileka Intl,Blantyre
BMA,Bromma,Stockholm
BMB,Bumba,Bumba
BMC,Brigham City,Brigham City
BMD,Belo Tsiribihina,Belo Tsiribihina
BME,International,Broome
BMF,Bakouma,Bakouma
BMG,Monroe County,Bloomington
BMH,Bomai,Bomai
BMI,Central Illinois Rgnl,Bloomington/Normal
BMJ,Baramita,Baramita
BMK,Borkum,Borkum
BML,Regional,Berlin
BMM,Bitam,Bitam
BMN,Bamarni,Bamarni
BMO,Bhamo,Bhamo
BMP,Brampton Island,Brampton Island
BMQ,Bamburi,Bamburi
BMR,Baltrum,Baltrum
BMS,S.Mariani Bittencourt,Brumado
BMT,Beaumont Municipal,Beaumont/Port Arthur
BMU,Sultan M. Salahuddin,Bima
BMV,Buon Ma Thuot,Buon Ma Thuot
BMW,Bordj Mokhtar,Bordj Mokhtar
BMX,Big Mountain,Big Mountain
BMY,Waala,Ile Art
BMZ,Bamu,Bamu
BNA,International,Nashville
BNB,Boende,Boende
BNC,Mavivi,Beni
BND,International,Bandar Abbas
BNE,International,Brisbane
BNF,Warm Spring Bay SPB,Baranof
BNG,Municipal,Banning
BNH,Harbor SPB,Boston
BNI,Benin City,Benin City
BNK,Byron Gateway,Ballina
BNL,Regional,Barnwell
BNM,Bodinumu,Bodinumu
BNN,Bronnoy,Bronnoysund
BNO,Municipal,Burns
BNP,Bannu,Bannu
BNQ,Baganga,Baganga
BNR,Banfora,Banfora
BNS,Barinas,Barinas
BNT,Bundi,Bundi
BNU,Blumenau,Blumenau
BNV,Boana,Boana
BNW,Municipal,Boone
BNX,International,Banja Luka
BNY,Anua,Bellona
BNZ,Banz,Banz
BOA,Boma,Boma
BOB,Motu Mute,Bora Bora
BOC,Isla Colon Intl,Bocas del Toro
BOD,Merignac,Bordeaux
BOE,Boundji,Boundji
BOG,El Dorado Intl,Bogota
BOH,International,Bournemouth
BOI,Air Term. (Gowen Fld),Boise
BOJ,Burgas,Burgas
BOK,Brookings,Brookings
BOL,Ballykelly,Ballykelly
BOM,Chhatrapati S Maharaj,Mumbai
BON,Flamingo International,Bonaire
BOO,Bodo,Bodo
BOP,Bouar,Bouar
BOQ,Boku,Boku
BOS,Edward L. Logan Intl,Boston
BOT,Boset,Boset
BOU,Bourges,Bourges
BOV,Boang Island,Boang Island
BOW,Municipal,Bartow
BOX,Borroloola,Borroloola
BOY,Bobo Dioulasso,Bobo Dioulasso
BOZ,Bozoum,Bozoum
BPB,Boridi,Boridi
BPC,Bamenda,Bamenda
BPD,Bapi,Bapi
BPE,Beidaihe,Qinhuangdao
BPF,Batuna,Batuna
BPG,Barra do Garcas,Barra do Garcas
BPH,Bislig,Bislig
BPI,Miley Memorial Field,Big Piney/Marbleton
BPK,Biangabip,Biangabip
BPL,Alashankou,Bole
BPM,Begumpet,Hyderabad
BPN,Sepinggan,Balikpapan
BPS,Porto Seguro,Porto Seguro
BPT,Jack Brooks Regional,Beaumont/Port Arthur
BPX,Bamda/Bangda,Qamdo/Changdu
BPY,Besalampy,Besalampy
BQA,Dr. Juan C. Angara,Baler
BQB,Busselton,Busselton
BQE,Bubaque,Bubaque
BQG,Bogorodskoye,Bogorodskoye
BQH,Biggin Hill,London
BQI,Bagani,Bagani
BQJ,Batagay,Batagay
BQK,Golden Isles,Brunswick
BQL,Boulia,Boulia
BQN,Rafael Hernandez,Aguadilla
BQO,Tehini,Bouna
BQQ,Barra,Barra
BQS,Ignatyevo,Blagoveshchensk
BQT,Brest,Brest
BQU,J.F. Mitchell,Bequia
BQV,Bartlett Cove SPB,Gustavus
BQW,Balgo Hill,Balgo Hill
BRA,Barreiras,Barreiras
BRB,Barreirinhas,Barreirinhas
BRC,San Carlos Bariloche,San Carlos Bariloche
BRD,Brainerd Lakes Rgnl,Brainerd
BRE,Bremen,Bremen
BRG,Siau,Balirangen
BRH,Braham,Braham
BRI,Palese,Bari
BRJ,Bright,Bright
BRK,Bourke,Bourke
BRL,Southeast Iowa Rgnl,Burlington
BRM,Jacinto Lara Intl,Barquisimeto
BRN,Belp,Bern
BRO,South Padre Is. Intl,Brownsville
BRP,Biaru,Biaru
BRQ,Turany,Brno
BRR,Barra,Barra
BRS,Bristol,Bristol
BRT,Bathurst Island,Bathurst Island
BRU,Brussels Airport,Brussels
BRV,Bremerhaven,Bremerhaven
BRW,W.Post-W.Rogers Mem.,Barrow
BRX,Maria Montez Intl,Barahona
BRY,Samuels Field,Bardstown
BSA,International,Bosaso
BSB,J. Kubitschek Intl,Brasilia
BSC,Jose Celestino Mutis,Bahia Solano
BSD,Baoshan,Baoshan
BSE,Sematan,Sematan
BSF,Bradshaw AAF,Pohakuloa
BSG,Bata,Bata
BSI,Balesin Island,Polilio
BSJ,Bairnsdale,Bairnsdale
BSK,Mohamed Khider,Biskra
BSL,EuroAirport Swiss,Basel/Mulhouse
BSM,Bisheh Kola,Bisheh Kola
BSN,Bossangoa,Bossangoa
BSO,Basco,Basco
BSP,Bensbach,Bensbach
BSQ,Bisbee Municipal,Douglas/Bisbee
BSR,International,Basrah
BSS,Balsas,Balsas
BST,Bost,Lashkar Gah
BSU,Basankusu,Basankusu
BSV,Besakoa,Besakoa
BSW,Boswell Bay,Boswell Bay
BSX,Pathein,Pathein
BSY,Bardera,Bardera
BTA,Bertoua,Bertoua
BTB,Betou,Betou
BTC,Airport,Batticaloa
BTD,Brunette Downs,Brunette Downs
BTE,Sherbro Intl,Bonthe
BTF,Skypark,Bountiful
BTG,Batangafo,Batangafo
BTH,Hang Nadim,Batam
BTI,Barter Island,Barter Island
BTJ,Sultan Iskandar Muda,Banda Aceh
BTK,Bratsk,Bratsk
BTL,W.K. Kellogg Regional,Kalamazoo/Battle Creek
BTM,Bert Mooney,Butte
BTN,Marlboro Co. Jetport,Bennettsville
BTO,Botopasi,Botopasi
BTP,Butler County,Butler
BTQ,Butare,Butare
BTR,Metropolitan-Ryan Fld,Baton Rouge
BTS,M.R. Stefanik,Bratislava
BTT,Bettles,Bettles
BTU,Bintulu Airport,Bintulu
BTV,International,Burlington
BTW,Batu Licin,Batu Licin
BTX,Betoota,Betoota
BTY,Beatty,Beatty
BUA,Buka,Buka
BUB,Cram Field,Burwell
BUC,Burketown,Burketown
BUD,Liszt Ferenc Int'l,Budapest
BUE,Metropolitan Area,Buenos Aires
BUF,Niagara International,Buffalo
BUG,17 de Setembro,Benguela
BUH,Metropolitan Area,Bucharest
BUI,Bokondini,Bokondini
BUJ,Bou Saada,Bou Saada
BUK,Al Buq,Al Buq
BUL,Bulolo,Bulolo
BUM,Memorial,Butler
BUN,Gerardo Tobar Lopez,Buenaventura
BUO,Burao,Burao
BUP,Bathinda,Bathinda
BUQ,Joshua M. Nkomo Intl,Bulawayo
BUR,Bob Hope,Burbank
BUS,Batumi,Batumi
BUT,Bathpalathang,Jakar
BUU,Muara Bungo,Muara Bungo
BUV,Placeres,Bella Union
BUW,Betoambari,Baubau
BUX,Bunia,Bunia
BUY,Bunbury,Bunbury
BUZ,Bushehr,Bushehr
BVA,Beauvais-Tille,Paris
BVB,A.B. Cantanhede Intl,Boa Vista
BVC,Rabil,Boa Vista Island
BVE,Vallee de la Dordogne,Brive-la-Gaillarde
BVF,Dama,Bua
BVG,Berlevag,Berlevag
BVH,Brigadeiro Camarao,Vilhena
BVI,Birdsville,Birdsville
BVJ,Bovanenkovo,Bovanenkovo
BVK,Huacaraje,Huacaraje
BVL,Baures,Baures
BVM,Belmonte,Belmonte
BVO,Municipal,Bartlesville
BVP,Bolovip,Bolovip
BVR,Esperadinha,Brava Island
BVS,Breves,Breves
BVU,Beluga,Beluga
BVV,Burevestnik AFB,Iturup Island
BVW,Batavia Downs,Batavia Downs
BVX,Regional,Batesville
BVY,Municipal,Beverly
BVZ,Beverley Springs,Beverley Springs
BWA,Gautam Buddha,Bhairahawa
BWB,Barrow Island,Barrow Island
BWC,Municipal,Brawley
BWD,Regional,Brownwood
BWE,Braunschweig/Wolfsburg,Braunschweig/Wolfsburg
BWF,Walney Island,Barrow-in-Furness
BWG,Warren County Regional,Bowling Green
BWH,Butterworth,Butterworth
BWI,Baltimore/Wash. Intl,Washington
BWJ,Bawan,Bawan
BWK,Bol,Brac
BWL,Blackwell-Tonkawa Muni,Blackwell
BWM,Municipal,Bowman
BWN,Brunei International,Bandar Seri Begawan
BWO,Balakovo,Balakovo
BWP,Bewani,Bewani
BWQ,Brewarrina,Brewarrina
BWT,Wynyard,Burnie
BWU,Bankstown,Sydney
BWW,Las Brujas,Cayo las Brujas
BWX,Blimbingsari,Banyuwangi
BXA,George R. Carr Mem.,Bogalusa
BXB,Babo,Irarutu
BXD,Bade,Bade
BXE,Bakel,Bakel
BXF,Bellburn,Bellburn
BXG,Bendigo,Bendigo
BXH,Balkhash,Balkhash
BXI,Boundiali,Boundiali
BXJ,Borolday,Almaty
BXK,Municipal,Buckeye
BXL,Blue Lagoon SPB,Nanuya Lailai
BXM,Batom,Batom
BXN,Imsik,Bodrum
BXO,Buochs,Buochs
BXP,Biala Podlaska,Biala Podlaska
BXR,Bam,Bam
BXS,Borrego Valley,Borrego Springs
BXT,Bontang,Bontang
BXU,Bancasi,Butuan
BXV,Breiddalsvik,Breiddalsvik
BXW,Bawean,Bawean
BXX,Borama,Borama
BXY,Krayniy,Baykonur
BXZ,Bunsil,Bunsil
BYA,Boundary,Boundary
BYB,Diba al Bayah,Diba al Bayah
BYC,Yacuiba,Yacuiba
BYD,Al Bayda,Al Bayda
BYF,Bray,Albert
BYG,Johnson County,Buffalo
BYH,Arkansas Intl,Blytheville
BYI,Burley Municipal,Burley/Rupert
BYJ,International,Beja
BYK,Bouake,Bouake
BYL,Belle Yella,Belle Yella
BYM,Carlos M. de Cespedes,Bayamo
BYN,Bayankhongor,Bayankhongor
BYO,Bonito,Bonito
BYP,Barimunya,Barimunya
BYQ,Bunyu,Bunyu
BYR,Laeso,Laeso
BYS,Bicycle Lake AAF,Fort Irwin/Barstow
BYT,Bantry,Bantry
BYU,Bindlacher Berg,Bayreuth
BYV,Beira Lake SPB,Colombo
BYW,Blakely Island,Blakely Island
BYX,Baniyala,Baniyala
BZA,San Pedro,Bonanza
BZB,Bazaruto Island,Bazaruto Island
BZC,Umberto Modiano,Buzios
BZD,Balranald,Balranald
BZE,Philip S.W.Goldson Int,Belize City
BZF,Benton Field,Redding
BZG,Ignacy Jan Paderewski,Bydgoszcz
BZH,Bumi Hills,Bumi Hills
BZI,Balikesir,Balikesir
BZK,Bryansk,Bryansk
BZL,Barisal,Barisal
BZM,Bemolanga,Bemolanga
BZN,Yellowstone Intl,Bozeman
BZO,Dolomiti,Bolzano/Bozen
BZP,Bizant,Bizant
BZR,Vias,Beziers
BZT,Eagle Air Park,Brazoria
BZU,Zega,Buta
BZV,Maya-Maya,Brazzaville
BZX,Enyang,Bazhong
BZY,International,Balti
BZZ,RAF Station,Brize Norton
CAA,El Aguacate,Catacamas
CAB,Cabinda,Cabinda
CAC,A.Mendes da Silva,Cascavel
CAD,Wexford County,Cadillac
CAE,Metropolitan Apt,Columbia
CAF,Carauari,Carauari
CAG,Elmas,Cagliari
CAH,Ca Mau,Ca Mau
CAI,International,Cairo
CAJ,Canaima,Canaima
CAK,Regional,Akron/Canton
CAL,Campbeltown,Campbeltown
CAM,Camiri,Camiri
CAN,Baiyun Intl,Guangzhou
CAO,Municipal Airpark,Clayton
CAP,Hugo Chavez Intl,Cap-Haitien
CAQ,Juan H. White,Caucasia
CAR,Municipal,Caribou
CAT,Tires,Cascais
CAU,Oscar Laranjeiras,Caruaru
CAV,Cazombo,Cazombo
CAW,Bartolomeu Lisandro,Campos dos Goytacazes
CAX,Airport,Carlisle
CAY,Felix Eboue,Cayenne
CAZ,Cobar,Cobar
CBB,Jorge Wilstermann Intl,Cochabamba
CBC,Cherrabun,Cherrabun
CBD,AFB,Car Nicobar Island
CBE,Greater Cumberland Rgl,Cumberland
CBF,Municipal,Council Bluffs
CBG,Cambridge,Cambridge
CBH,Boudghene B. Ali Lotfi,Bechar
CBI,Cape Barren Island,Cape Barren Island
CBJ,Cabo Rojo,Pedernales
CBK,Shalz Field,Colby
CBL,Tomas de Heres,Ciudad Bolivar
CBM,AFB,Columbus
CBN,Cakrabhuwana,Cirebon
CBO,Awang,Cotabato
CBP,Coimbra,Coimbra
CBQ,Margaret Ekpo Intl,Calabar
CBR,Canberra,Canberra
CBS,Oro Negro,Cabimas
CBT,Catumbela,Catumbela
CBU,Drewitz,Cottbus
CBV,Coban,Coban
CBW,G.Guias de Aquino,Campo Mourao
CBX,Condobolin,Condobolin
CBY,Canobie,Canobie
CBZ,Binzhou Dagao General,Binzhou
CCA,Chimore,Chimore
CCB,Cable,Upland
CCC,Jardines del Rey,Cayo Coco
CCE,Capital International,Cairo
CCF,Salvaza,Carcassonne
CCG,Crane County,Crane
CCH,Chile Chico,Chile Chico
CCI,Olavo Cecco Rigon,Concordia
CCJ,International,Kozhikode
CCK,Cocos Islands,Cocos Islands
CCL,Chinchilla,Chinchilla
CCM,Diomicio Freitas,Criciuma
CCN,Chaghcharan,Chaghcharan
CCO,Carimagua,Carimagua
CCP,Carriel Sur,Concepcion
CCR,Buchanan Field,Concord
CCS,Simon Bolivar Intl,Caracas
CCT,Colonia Catriel,Catriel
CCU,Subhas Chandra Bose,Kolkata
CCV,Craig Cove,Craig Cove
CCW,Cowell,Cowell
CCX,Caceres,Caceres
CCY,Northeast Iowa Rgnl,Charles City
CCZ,International,Chub Cay
CDA,Cooinda,Cooinda
CDB,Cold Bay,Cold Bay
CDC,Regional,Cedar City
CDD,Cauquira,Cauquira
CDE,Puning,Chengde
CDG,Charles de Gaulle,Paris
CDH,Harrell Field,Camden
CDI,Raimundo de Andrade,Cachoeiro Itapemirim
CDJ,Conceicao do Araguaia,Conceicao do Araguaia
CDK,George T. Lewis,Cedar Key
CDL,Candle,Candle
CDN,Woodward Field,Camden
CDO,Cradock,Cradock
CDP,Cuddapah,Cuddapah
CDQ,Croydon,Croydon
CDR,Municipal,Chadron
CDS,Municipal,Childress
CDT,Airport,Castellon de la Plana
CDU,Camden,Camden
CDV,Merle K (Mudhole)Smith,Cordova
CDW,Essex County,Caldwell
CDY,Cagayan de Sulu,Mapun
CEA,Cessna Aircraft Field,Wichita
CEB,Mactan International,Cebu
CEC,Del Norte County Rgnl,Crescent City
CED,Ceduna,Ceduna
CEE,Cherepovets,Cherepovets
CEF,Westover Metropolitan,Springfield
CEG,Hawarden,Chester
CEH,Chelinda,Chelinda
CEI,Mae Fah Luang Intl,Chiang Rai
CEK,Balandino,Chelyabinsk
CEL,Canela,Canela
CEM,Central,Central
CEN,International,Ciudad Obregon
CEO,Waku-Kungo,Waku-Kungo
CEP,Concepcion,Concepcion
CEQ,Mandelieu,Cannes
CER,Maupertus,Cherbourg
CES,Cessnock,Cessnock
CET,Le Pontreau,Cholet
CEU,Oconee County Regional,Clemson
CEV,Mettel Field,Connersville
CEW,Bob Sikes,Crestview
CEX,Chena Hot Springs,Chena Hot Springs
CEY,Calloway County,Murray
CEZ,Municipal,Cortez
CFB,International,Cabo Frio
CFC,C.A. da Costa Neves,Cacador
CFD,Coulter Field,Bryan
CFE,Auvergne,Clermont-Ferrand
CFF,Cafunfo,Cafunfo
CFG,Jaime Gonzalez,Cienfuegos
CFH,Clifton Hills,Clifton Hills
CFI,Camfield Station,Camfield Station
CFK,Aboubakr Belkaid,Chlef
CFM,Leismer,Conklin
CFN,Donegal,Donegal
CFO,Confresa,Confresa
CFP,Carpentaria Downs,Carpentaria Downs
CFQ,Creston,Creston
CFR,Carpiquet,Caen
CFS,Coffs Harbour,Coffs Harbour
CFT,Greenlee County,Clifton/Morenci
CFU,Ioannis Kapodistrias,Kerkyra
CFV,Municipal,Coffeyville
CGA,Sea Plane Base,Craig
CGB,Marechal Rondon Intl,Cuiaba
CGC,Cape Gloucester,Cape Gloucester
CGD,Taohuayuan,Changde
CGE,Cambridge-Dorchester,Cambridge
CGF,Cuyahoga County,Cleveland
CGG,Casiguran,Casiguran
CGH,Congonhas,Sao Paulo
CGI,Regional,Cape Girardeau
CGJ,Kasompe,Chingola
CGK,Soekarno-Hatta Intl,Jakarta
CGM,Mambajao,Camiguin Island
CGN,Airport,Cologne/Bonn
CGO,Xinzheng Intl,Zhengzhou
CGP,Shah Amanat Intl,Chittagong
CGQ,Longjia Intl,Changchun
CGR,International,Campo Grande
CGS,College Park,College Park
CGT,Chinguetti,Chinguetti
CGV,Caiguna,Caiguna
CGY,Laguindingan Intl,Cagayan de Oro
CGZ,Municipal,Casa Grande
CHA,Metropolitan Apt,Chattanooga
CHB,Chilas,Chilas
CHC,International,Christchurch
CHF,Jinhae,Jinhae
CHG,Chaoyang,Chaoyang (Liaoning)
CHH,Chachapoyas,Chachapoyas
CHI,Metropolitan Area,Chicago
CHJ,Chipinge,Chipinge
CHK,Municipal,Chickasha
CHL,Challis,Challis
CHM,J. Montreuil Morales,Chimbote
CHN,Jeonju,Jeonju
CHO,Albemarle,Charlottesville
CHP,Circle Hot Springs,Circle Hot Springs
CHQ,Ioannis Daskalogiannis,Chania
CHR,Deols,Chateauroux
CHS,International/AFB,Charleston
CHT,Tuuta,Chatham Island
CHU,Chuathbaluk,Chuathbaluk
CHV,Chaves,Chaves
CHX,Manuel Nino Intl,Changuinola
CHY,Choiseul Bay,Choiseul Bay
CHZ,State,Chiloquin
CIA,Ciampino,Rome
CIC,Municipal,Chico
CID,The Eastern Iowa,Cedar Rapids
CIE,Collie,Collie
CIF,Yulong,Chifeng
CIG,Craig-Moffat,Craig
CIH,Wangcun,Changzhi
CII,Cildir,Aydin
CIJ,Capitan Anibal Arab,Cobija
CIK,Chalkyitsik,Chalkyitsik
CIL,Council,Council
CIM,Cimitarra,Cimitarra
CIN,Arthur N. Neu,Carroll
CIO,Carmelo Peralta,Concepcion
CIP,Chipata,Chipata
CIQ,Chiquimula,Chiquimula
CIR,Regional,Cairo
CIS,Canton Island,Canton Island
CIT,International,Shymkent
CIU,Chippewa County Intl,Sault Ste Marie
CIW,Canouan,Canouan
CIX,J.A. Quinones Gonzalez,Chiclayo
CIY,Vincenzo Magliocco,Comiso
CIZ,Coari,Coari
CJA,Armando R. Iglesias,Cajamarca
CJB,International,Coimbatore
CJC,El Loa,Calama
CJD,Candilejas,Candilejas
CJF,Coondewanna,Coondewanna
CJH,Tsylos Park Lodge,Chilko Lake
CJJ,International,Cheongju
CJL,Chitral,Chitral
CJM,Chumphon,Chumphon
CJN,Nusawiru,Cijulang
CJS,Abraham Gonzalez Intl,Ciudad Juarez
CJT,Copalar,Comitan
CJU,International,Jeju
CKA,Kegelman AF Aux Field,Cherokee
CKB,North Central W.V.,Clarksburg
CKC,International,Cherkasy
CKD,Crooked Creek,Crooked Creek
CKE,Lampson Field,Lakeport
CKG,Jiangbei Intl,Chongqing
CKH,Chokurdakh,Chokurdakh
CKI,Croker Island,Croker Island
CKK,Sharp County Regional,Ash Flat
CKL,Chkalovsky,Chkalovsky
CKM,Fletcher Field,Clarksdale
CKN,Municipal,Crookston
CKO,Francisco Lacerda Jr.,Cornelio Procopio
CKR,Crane Island,Crane Island
CKS,Carajas,Parauapebas
CKT,Sarakhs,Sarakhs
CKU,Municipal,Cordova
CKV,Montgomery County Rgnl,Clarksville
CKW,Christmas Creek Mine,Christmas Creek Mine
CKX,Chicken,Chicken
CKY,International,Conakry
CKZ,Canakkale,Canakkale
CLA,Comilla,Comilla
CLD,McClellan-Palomar,San Diego
CLE,Hopkins International,Cleveland
CLG,Municipal,Coalinga
CLH,Coolah,Coolah
CLI,Municipal,Clintonville
CLJ,Cluj-Napoca,Cluj-Napoca
CLK,Regional,Clinton
CLL,Easterwood Field,College Station
CLM,W.R. Fairchild Intl,Port Angeles
CLN,Carolina,Carolina
CLO,Alfonso B. Aragon Intl,Cali
CLP,Clarks Point,Clarks Point
CLQ,Miguel de la Madrid,Colima
CLR,Cliff Hatfield Mem.,Calipatria
CLS,Chehalis-Centralia,Chehalis
CLT,Douglas Intl,Charlotte
CLU,Municipal,Columbus
CLV,Nelson R. Guimaraes,Caldas Novas
CLW,Clearwater Air Park,Tampa
CLX,Clorinda,Clorinda
CLY,Ste Catherine,Calvi
CLZ,Calabozo,Calabozo
CMA,Cunnamulla,Cunnamulla
CMB,Bandaranaike Intl,Colombo
CMC,Camocim,Camocim
CMD,Cootamundra,Cootamundra
CME,International,Ciudad del Carmen
CMF,Chambery/Aix-les-Bains,Chambery/Aix-les-Bains
CMG,International,Corumba
CMH,John Glenn Intl,Columbus
CMI,University of Illinois,Champaign/Urbana
CMJ,Qimei,Qimei
CMK,Club Makokola,Club Makokola
CML,Camooweal,Camooweal
CMM,Carmelita,Carmelita
CMN,Mohammed V,Casablanca
CMO,Obbia,Obbia
CMP,Santana do Araguaia,Santana do Araguaia
CMQ,Clermont,Clermont
CMR,Houssen,Colmar
CMS,Scusciuban,Scusciuban
CMT,Cameta,Cameta
CMU,Chimbu,Kundiawa
CMV,Coromandel,Coromandel
CMW,Ignacio Agramonte Intl,Camaguey
CMX,Houghton County Mem.,Hancock
CMY,Fort McCoy,Sparta
CMZ,Caia,Caia
CNA,Cananea,Cananea
CNB,Coonamble,Coonamble
CNC,Coconut Island,Coconut Island
CND,Mihail Kogalniceanu,Constanta
CNE,Fremont County,Canon City
CNF,Tancredo Neves Intl,Belo Horizonte
CNG,Chateaubernard,Cognac
CNH,Municipal,Claremont
CNI,Changhai,Changhai
CNJ,Cloncurry,Cloncurry
CNK,Blosser Municipal,Concordia
CNL,Sindal,Sindal
CNM,Cavern City Air Term.,Carlsbad
CNN,International,Kannur
CNO,Chino,Chino
CNP,Neerlerit Inaat,Neerlerit Inaat
CNQ,Corrientes,Corrientes
CNR,Chanaral,Chanaral
CNS,International,Cairns
CNT,Charata,Charata
CNU,Martin Johnson,Chanute
CNV,Socrates Rezende,Canavieiras
CNW,TSTC Waco,Waco
CNX,International,Chiang Mai
CNY,Canyonlands Field,Moab
CNZ,Cangamba,Cangamba
COA,Columbia,Columbia
COB,Coolibah,Coolibah
COC,Comodoro Pierrestegui,Concordia
COD,Yellowstone Regional,Cody
COE,Pappy Boyington Field,Coeur d'Alene
COF,Patrick AFB,Cocoa Beach
COG,Mandinga,Condoto
COH,Cooch Behar,Cooch Behar
COI,Merritt Island,Merritt Island
COJ,Coonabarabran,Coonabarabran
COK,International,Kochi
COL,Coll Island,Coll Island
COM,Municipal,Coleman
CON,Municipal,Concord
COO,Cadjehoun,Cotonou
COP,Westville,Cooperstown
COQ,Choibalsan,Choibalsan
COR,A.L.V. Taravella,Cordoba
COS,Municipal,Colorado Springs
COT,La Salle County,Cotulla
COU,Regional,Columbia
COW,Tambillos,Coquimbo
COY,Coolawanyah Station,Coolawanyah Station
COZ,14 de Junio,Constanza
CPA,Cape Palmas,Harper
CPB,Capurgana,Capurgana
CPC,Aviador Carlos Campos,San Martin los Andes
CPD,Coober Pedy,Coober Pedy
CPE,A.Acuna Ongay Intl,Campeche
CPF,Nglonram,Cepu
CPG,Carmen de Patagones,Carmen de Patagones
CPH,Kastrup,Copenhagen
CPI,Cape Orford,Cape Orford
CPL,General Navas Pardo,Chaparral
CPM,Woodley,Compton
CPN,Cape Rodney,Cape Rodney
CPO,Desierto de Atacama,Copiapo
CPP,Coposa,Pica
CPR,Natrona County Intl,Casper
CPS,Downtown Airport,St Louis
CPT,International,Cape Town
CPU,Cururupu,Cururupu
CPV,Joao Suassuna,Campina Grande
CPX,Benjamin RiveraNoriega,Culebra
CQA,Canarana,Canarana
CQD,Shahre Kord,Shahre Kord
CQF,Airport,Calais/Dunkerque
CQM,Central,Ciudad Real
CQP,Cape Flattery,Cape Flattery
CQS,Costa Marques,Costa Marques
CQT,Caquetania,Caquetania
CQW,Chongqing Xiannvshan,Wulong
CRA,Craiova,Craiova
CRB,Collarenebri,Collarenebri
CRC,Santa Ana,Cartago
CRD,General E. Mosconi,Comodoro Rivadavia
CRE,Grand Strand,Myrtle Beach
CRF,Carnot,Carnot
CRG,Executive (Craig),Jacksonville
CRH,Cherrabah,Cherrabah
CRI,Colonel Hill,Crooked Island
CRJ,Coorabie,Coorabie
CRK,Clark Intl,Angeles/Mabalacat
CRL,Brussels S. Charleroi,Brussels
CRM,National,Catarman
CRO,Corcoran,Corcoran
CRP,International,Corpus Christi
CRQ,Caravelas,Caravelas
CRR,Ceres,Ceres
CRS,C. David Campbell Fld,Corsicana
CRT,Z.M. Jack Stell Field,Crossett
CRU,Carriacou,Carriacou
CRV,Crotone,Crotone
CRW,Yeager,Charleston
CRX,Roscoe Turner,Corinth
CRY,Carlton Hill,Carlton Hill
CRZ,Turkmenabat,Turkmenabat
CSA,Colonsay,Colonsay
CSB,Caransebes,Caransebes
CSC,Mojica,Canas
CSD,Cresswell Downs,Cresswell Downs
CSE,Buckhorn Ranch,Crested Butte
CSF,Creil,Creil
CSG,Columbus Apt,Columbus
CSH,Solovki,Solovetsky
CSI,Casino,Casino
CSK,Cap Skiring,Cap Skiring
CSM,Sherman,Clinton
CSN,Carson,Carson City
CSO,Cochstedt,Magdeburg
CSQ,Municipal,Creston
CSR,Casuarito,Casuarito
CSS,Cassilandia,Cassilandia
CST,SPB,Castaway Island
CSU,Santa Cruz do Sul,Santa Cruz do Sul
CSV,Memorial-Whitson Field,Crossville
CSX,Huanghua International,Changsha
CSY,Cheboksary,Cheboksary
CSZ,Brigadier Hector Ruiz,Coronel Suarez
CTA,Fontanarossa,Catania
CTB,International,Cut Bank
CTC,Catamarca,Catamarca
CTD,Alonso Valderrama,Chitre
CTE,Carti,Carti
CTF,Coatepeque,Coatepeque
CTG,Rafael Nunez Intl,Cartagena
CTH,Chester County,Coatesville
CTI,Cuito Cuanavale,Cuito Cuanavale
CTK,Municipal,Canton
CTL,Charleville,Charleville
CTM,International,Chetumal
CTN,Cooktown,Cooktown
CTO,Executive Airpark,Calverton
CTP,Carutapera,Carutapera
CTQ,Santa Vitoria Palmar,Santa Vitoria Palmar
CTR,Cattle Creek,Cattle Creek
CTS,New Chitose,Sapporo
CTT,Le Castellet,Le Castellet
CTU,Shuangliu Intl,Chengdu
CTV,Catoca,Saurimo
CTW,Cottonwood,Cottonwood
CTX,Cortland County,Cortland
CTY,Cross City,Cross City
CTZ,Sampson County,Clinton
CUA,Ciudad Constitucion,Ciudad Constitucion
CUB,J.Hamilton-L.B. Owens,Columbia
CUC,Camilo Daza,Cucuta
CUD,Caloundra,Caloundra
CUE,Mariscal Lamar Intl,Cuenca
CUF,Levaldigi,Cuneo
CUG,Cudal,Cudal
CUH,Municipal,Cushing
CUI,Currillo,Currillo
CUJ,Culion,Culion
CUK,Caye Caulker,Caye Caulker
CUL,Fed. De Bachigualato,Culiacan
CUM,Antonio Jose de Sucre,Cumana
CUN,International,Cancun
CUO,Caruru,Caruru
CUP,Jose F. Bermudez,Carupano
CUQ,Coen,Coen
CUR,Hato Intl,Curacao
CUS,Municipal,Columbus
CUT,Cutral-Co,Cutral-Co
CUU,R. Fierro Villalobos,Chihuahua
CUV,Casigua El Cubo,Casigua El Cubo
CUX,Cuddihy Field,Corpus Christi
CUY,Cue,Cue
CUZ,A.Velasco Astete Intl,Cusco
CVB,Chungrebu,Chungrebu
CVC,Cleve,Cleve
CVE,Covenas,Covenas
CVF,Courchevel,Courchevel
CVG,Northern Kentucky Intl,Cincinnati
CVH,Caviahue,Caviahue
CVI,Caleta Olivia,Caleta Olivia
CVJ,Mariano Matamoros,Cuernavaca
CVL,Cape Vogel,Cape Vogel
CVM,Pedro J. Mendez Intl,Ciudad Victoria
